"row ID","name","popularity_by_user"
"Row219","chustream",1.255979512594503
"Row220","cilantrogamer",0.29937367641098733
"Row221","circatm2001",0.014014817237767424
"Row222","cloudo92",0.009245965401614703
"Row223","cmjkxa",0.01144120789350615
"Row224","cobys2fast",0.013214829419369254
"Row225","code_storm",0.05625187322759654
"Row226","cody5887",0.008511861249067299
"Row227","coffee0880",0.00916889035844671
"Row228","colddestiny",0.030037840185683742
"Row229","coldguy",0.011807020897742717
"Row230","collol",0.013547760388095034
"Row231","combatex",0.4011135601566207
"Row232","competitive_online",0.23490494217289437
"Row233","complexity",0.11562547192914246
"Row234","computerfr33k",0.009175616590018983
"Row235","coolbitshd",0.029184389016229068
"Row236","cooocx",0.010426823831829237
"Row237","corinthos",0.00928673044144666
"Row238","corkin",0.009805007966024059
"Row239","cornshaq",0.017706238772555193
"Row240","cous",0.05438659271623012
"Row241","cozmo300",0.012562068941347086
"Row242","craicer",0.27664913581594325
"Row243","crazyredreploid",0.017861824924031086
"Row244","creamyturtle",0.009802736770947706
"Row245","creederitis",0.01260838235849691
"Row246","crimsongeneses",0.011090433583352951
"Row247","criticalchocolate",0.04784354456132609
"Row248","cronos_100",0.03610967716518422
"Row249","crossplatformactionsquad",0.010477108011171188
"Row250","crream",0.5754180265124189
"Row251","cryptedz",0.009138073915597213
"Row252","custompro12",0.016825906528942034
"Row253","cutebear213",0.029386342422919976
"Row254","cyanideepic",0.020102807374747993
"Row255","d3cryp7ion",0.009216859644990551
"Row256","d3sanc",0.04541477846802484
"Row257","d4rkwolf11",0.011477495227478056
"Row258","dabbbbbbb",0.008633574010851285
"Row259","daface",0.017110397459918884
"Row260","daggerer",0.008534252903089281
"Row261","daimertv",0.00952733153011199
"Row262","daisukisc2",0.013420363863748862
"Row263","dakkon17",0.017332778641729198
"Row264","dalkai_59",0.07221707464588138
"Row265","danceericdance",0.012690355654966201
"Row266","dancingzerg",0.00988219948073443
"Row267","dansgaming",1.0054272767220824
"Row268","dansickle",0.009821115016703068
"Row269","daritos",0.009170084191756075
"Row270","darklightjg1",0.008514278033571623
"Row271","darktangent",0.012024516965082369
"Row272","darkwraithh",0.013676981809212101
"Row273","darth_random",0.010526363344626566
"Row274","dasomumaso",0.008523828700046539
"Row275","datlive",0.008521703094398158
"Row276","dcj0nes24",0.008520363671660822
"Row277","deadapocalypse",0.01178077114477286
"Row278","deaddoggaming",0.00930718332610393
"Row279","deadlycodgamer",0.009175878650989332
"Row280","deadm4n",0.045185473197947135
"Row281","deatheat",0.009168599179590767
"Row282","deathstrikertv",0.009824114158919275
"Row283","deepfrieze",0.010542652371643856
"Row284","def_ender",0.027388333084437028
"Row285","def_other",0.01915798676225901
"Row286","defekter",0.01050066438061694
"Row287","delmmar",0.009182604882561604
"Row288","deltrude",0.013589995996977482
"Row289","desrowfighting",0.2638667621050116
"Row290","destinymax",0.01675029901964079
"Row291","detrynyum",0.009532572749518957
"Row292","devolore",0.14428678123035055
"Row293","dhmeta",0.021050985791039374
"Row294","diablo22000",0.019610399050906654
"Row295","diablounderground",0.054799328556639514
"Row296","diaxis",0.008517568354643774
"Row297","diggitysc",0.12452398658401957
"Row298","dimsumyumyum",0.008530642285275595
"Row299","dinkers",0.011813790827036744
"Row300","disastercomposer",0.009880527632285451
"Row301","diumlol",0.009168540943819579
"Row302","dj_gl",0.07021281958942621
"Row303","djp4cm4n",0.009805844105821042
"Row304","dogdog1024",0.009397465760361613
"Row305","dominoeffecttrey",0.009182663118332794
"Row306","doodahumptyhump",0.009166298866628822
"Row307","dota2pro",0.011789729733645116
"Row308","dotacommentaries",0.06524558227252471
"Row309","doughboy7077",0.011135971547343037
"Row310","dr_tart",0.009870552326496727
"Row311","draaxx",0.023888134627506052
"Row312","dragon200220",0.009146319137165775
"Row313","drai01",0.03253384994433503
"Row314","dram55",0.012658038220896443
"Row315","drddaggius",0.02306249440360329
"Row316","dreamrush",0.012378868062788827
"Row317","dreded603",0.01046830468983095
"Row318","drkessence",0.02911027815868017
"Row319","drunkasiannick",0.00982749183364821
"Row320","dusk0naka",0.010564071006471125
"Row321","dustxdevil",0.03453274657779573
"Row322","dutchydc",0.025089923051897594
"Row323","dvdefran23",0.009257758145280378
"Row324","dxtvalex",0.009638282803196205
"Row325","earthlegacy",0.012559699852219927
"Row326","ebonicmaser",0.010211713453173975
"Row327","ecco2011",0.016058518702771803
"Row328","eclecticgaming",0.017662472181427705
"Row329","eddieruckus",0.024326461501457713
"Row330","eethanator",0.008517772179842934
"Row331","eghuk",3.0944463915877423
"Row332","egostream",0.008529186390995881
"Row333","ekaj1",0.008546598886581245
"Row334","ekcsso",0.009224592873588521
"Row335","eldorian79",0.06202169520182953
"Row336","elldur",0.009618498667592816
"Row337","elminster45",0.04372825315608319
"Row338","elnonombrehombre",0.026338814849072745
"Row339","elpokemono",0.013058895394296565
"Row340","elvis66666",0.01178112055939999
"Row341","emeraldsniper",0.00851815071235566
"Row342","emilyanncoons",0.021590603548605203
"Row343","emounicorn",0.1547631316029305
"Row344","emperor888",0.00983474218716118
"Row345","enezero",0.008778930495737807
"Row346","ennyyyable",0.011133688223296582
"Row347","ep1cd1m3",0.016370540715496196
"Row348","epicgaming4u",0.014962987038245713
"Row349","epicgaming87",0.011188332774666224
"Row350","epiphanyinc",0.009910623397019808
"Row351","eric1826",0.021675725237446243
"Row352","eriktheredtv",0.010476637265056293
"Row353","ernestle",0.2153566552772848
"Row354","escapingjail",0.025807060029579727
"Row355","esfiworld",0.07014202871846353
"Row356","esfkamiab",0.008514569212427565
"Row357","esvision",0.3890766783299469
"Row358","eternahl",0.01346361306503156
"Row359","etilesc2",0.009204239471558136
"Row360","evaxephon",0.0984960214337393
"Row361","everyday_gaming_nation",0.024669780050130357
"Row362","evilbart24",0.010300294921097087
"Row363","evilbloke",0.010466072332530964
"Row364","evildark0507",0.19964138654805735
"Row365","evlgaming",0.027493315906616828
"Row366","evochu",0.009811838540168604
"Row367","ewonian",0.009173753045340951
"Row368","exalia",0.01046610145041656
"Row369","existence_88",0.009169938602328103
"Row370","exitwoundsz",0.009859749590941257
"Row371","exnotime",0.009172821273001935
"Row372","explosivebunny",0.01177076672109854
"Row373","extremebeyond",0.2874267698119093
"Row374","extvesports",0.04355943398191048
"Row375","failverde",0.008522576630965985
"Row376","fatalmistake187",0.009176664833900377
"Row377","fatalshott",0.0989717914782471
"Row378","fattahzzz",0.008512094192152053
"Row379","feardarkness",0.012439168794775201
"Row380","fecalslash",0.009181178106167486
"Row381","fedexforehands",0.010486338380904566
"Row382","fenn3r",0.023416346757730046
"Row383","feos1",0.008536960866449547
"Row384","feralkitsune",0.04177601051802642
"Row385","feu555",0.008514365387228405
"Row386","feyerman",0.008536669687593606
"Row387","ffviplayer",0.018787089436510303
"Row388","fiendestiny",0.00845784026047851
"Row389","fiftharkmedia",0.009212707916320676
"Row390","fiftyseven_",0.07153468418443351
"Row391","fiinesse",0.015218695786516911
"Row392","filthdog",0.010089452311509086
"Row393","filthyferrit",0.009826822122279541
"Row394","final_bout",0.01191372095953017
"Row395","finalfantasyradio",0.02593717327557962
"Row396","finestko",0.21879083063883153
"Row397","fiox1",0.013547709368712623
"Row398","fireelements",0.03809130446300613
"Row399","firespider89",0.012672830106778325
"Row400","firmbelief",0.04228902060788126
"Row401","first_officer",0.009168395354391607
"Row402","fizzystardust",0.013871593627554
"Row403","flaberz",0.02551161797605619
"Row404","flaiker",0.010576977498814097
"Row405","flanp0p",0.013057736017508918
"Row406","flarix17",0.009824808128228151
"Row407","flawless2695",0.008511540952325763
"Row408","flonomenalz",0.008518471009097195
"Row409","flor1da",0.013087200477505986
"Row410","flyinspageti",0.008682928826933549
"Row411","fna_gaming",0.05138907188148598
"Row412","folkmoxie",0.008513491850660578
"Row413","foreversakura",0.30467099481755555
"Row414","fourbeatgamers",0.034150327095783674
"Row415","foxxmcloud",0.009883223466675615
"Row416","foxy_eh",0.0098618086819332
"Row417","freeloo",0.00917593688676052
"Row418","freepoints",0.05887539107952992
"Row419","freshnsoclean",0.017203366629178228
"Row420","frick_shunn",0.008448236218177793
"Row421","fritochip",0.010467964995094592
"Row422","frosty_freeze",0.022369241329724992
"Row423","frozencup",0.013654891532627575
"Row424","funnyeasygo",0.019683884504618592
"Row425","furionklv01",0.020669234762988722
"Row426","furryheart",0.021935703868722928
"Row427","future_sc",0.0233827611861923
"Row428","fuzzygaminge",0.009156180380491452
"Row429","fuzzyotterballs",0.12299928356801408
"Row430","gaelthar",0.010499861208790406
"Row431","gaffeire",0.013774034172763813
"Row432","gallixykiller",0.009169385362501814
"Row433","gamavichannel",0.11077338550419413
"Row434","gamebreakertv",0.22429640296152945
"Row435","gamecoretv",0.011157358613418652
"Row436","gamentech",0.008523188106563464
"Row437","gamercide",0.03011394000057867
"Row438","gamerfolder",0.009699582300868773
"Row439","gamesomnia",0.00909737438056116
"Row440","gamestop692",0.00867582406284855
"Row441","gaming_it_up",0.009173549220141792
"Row442","gamingdose",0.012506314638955553
"Row443","gamingwithgizmoh",0.008611881186083565
"Row444","garytaos",0.03504581194842134
"Row445","gattsocean",0.012311968731668855
"Row446","gearsofhope",0.011744905178745454
"Row447","general_terro",0.00992343526668128
"Row448","gflee",0.03545587340900986
"Row449","gghawking",0.009181190235137589
"Row450","ggrk",0.011058940160110069
"Row451","ggslive",0.08862198966598409
"Row452","ghunttt",0.009176868659099537
"Row453","giannithebest1",0.009218914885897642
"Row454","gildavinho10",0.01012920068690363
"Row455","gizarmaluke",0.00919393174005777
"Row456","glassdemon",0.009213877491689835
"Row457","glhf",0.14637434761071022
"Row458","glubschtv",0.00917142361449341
"Row459","gman140",0.009141235636156883
"Row460","gnarlydood",0.009826904615990938
"Row461","gnlive",0.09013602779784541
"Row462","goindians45",0.00982064913053356
"Row463","gomui3",0.012164188151466564
"Row464","goodeveninggentlemen",0.011763244586724446
"Row465","goodgrimes",0.008530467577962029
"Row466","goofy",0.0251045529537772
"Row467","goonu",0.03761617447997494
"Row468","gore_borison",0.010859413720053656
"Row469","gorgycl",0.008534049077890122
"Row470","gothamanswer",0.011172444129022536
"Row471","greg__punzo",0.011368827278440295
"Row472","greydust",0.0316527240380928
"Row473","griddlez",0.017851398311909017
"Row474","grillsmash",0.015179837989084745
"Row475","grougaloragran",0.03651696546340137
"Row476","grubxer0",0.00964720986510354
"Row477","gto125",0.012805559149207713
"Row478","guilgta",0.013042869916800894
"Row479","gundressdrei",0.040942051152870064
"Row480","guns7143",0.015080992445596292
"Row481","guren_",0.021326219164785838
"Row482","gushkin",0.010476659113917172
"Row483","h0lt_45",0.009167376228395809
"Row484","h2whoa",0.009166822988569518
"Row485","h4nn1",0.4835739309861038
"Row486","hackprotech",0.3966632446617002
"Row487","hannskii",0.008622771275295817
"Row488","harpwn13",0.01197006892810044
"Row489","haru343",0.009175412764819823
"Row490","hatarakuruma",0.008553994829522186
"Row491","hawktanner",0.009935630800799887
"Row492","hawky111",0.021777166459765275
"Row493","heeromaki",0.012714792830004498
"Row494","hei89",0.009135273738634776
"Row495","hemzino",0.008526420191864427
"Row496","herberfloopn",0.009177043366413102
"Row497","heroftime",0.009167696525137346
"Row498","hhsel",0.009515824626666135
"Row499","hikarigaiden",0.008806505133395566
"Row500","hiroshima666",0.008521673976512564
"Row501","hitstun",0.013709409845018315
"Row502","hkgoldenmra",0.07801091428290732
"Row503","hkoo49",0.014616688792946064
"Row504","hl3dm",0.014915442149227976
"Row505","hollyw00dlol",0.008519548370864183
"Row506","holyftw",0.015090645045564151
"Row507","holytaedh526",0.009302308510239587
"Row508","honzo_gonzo",0.1705150204789915
"Row509","hoodride",0.009137877359422768
"Row510","hostile_gaming",0.013289472708838504
"Row511","house_md_pl",0.01858172382963834
"Row512","houstongirlgotu",0.010554095700682399
"Row513","hpaw",0.014092418811955443
"Row514","htr_ativan",0.015195109289325031
"Row515","hungrysc2",0.00917456834613759
"Row516","huntedsc2",0.010714646861903735
"Row517","hydr0id",0.011118978831126097
"Row518","hydrogaming",0.009840833163886504
"Row519","hyp0tonic",0.011155917298975101
"Row520","hyperkind",0.011806290541523533
"Row521","i_theory_l",0.011366162971015056
"Row522","iamhoward",0.009189069053163528
"Row523","iamsynatra",0.010472303560048135
"Row524","ibezo",0.051311136772623965
"Row525","ibrasc2",0.009207267731659939
"Row526","iccreativity",0.021610292867285132
"Row527","iceypop",0.008515588338423363
"Row528","ichibaby",0.009848243166186139
"Row529","ichobicho",0.016151587744016295
"Row530","ickum",0.060664763724661855
"Row531","iconiy",0.009360253102572155
"Row532","icynewyear",0.011130613856393695
"Row533","idrops",0.011793828086489192
"Row534","iffy_gaming",0.01371790942738752
"Row535","iflacid",0.06340567946400053
"Row536","ifobos",0.009988513740984441
"Row537","igamingpublic",0.012120212875194524
"Row538","iivanko",0.009874691926196498
"Row539","ikallol",0.042677236616393395
"Row540","ikkitrix",0.010461804132318715
"Row541","ilduce187",0.01047699153962881
"Row542","ilikesnow80",0.008561594597662286
"Row543","ilovemmy",0.00983290776036874
"Row544","imagineqt",0.009213761020147457
"Row545","imaxterl",0.009826676532851571
"Row546","imbalancedtv",0.37531391362899286
"Row547","imijish",0.010503663522833148
"Row548","imikethedike",0.015039766379540213
"Row549","imphion",0.009244800686190933
"Row550","impishmatt",0.01312505372877852
"Row551","imsopweddy",0.009866800979200454
"Row552","imthenewfishy",0.015683311498810155
"Row553","incontroltv",1.3108251100254305
"Row554","indieradio",0.014250122721339454
"Row555","inemey",0.009784149840047796
"Row556","infgaming",0.05594664535630932
"Row557","inunonanahou",0.02414418836068101
"Row558","ipaniic",0.013111031036892193
"Row559","ipewpew",0.009168773886904333
"Row560","iproperrr",0.043711245943603545
"Row561","ipwcoopa",0.028641080429049004
"Row562","ipwntbarney",0.00982235009686813
"Row563","ircisco",0.009503653350487737
"Row564","irmani",0.04839135643195111
"Row565","isjustwrong",0.008514831273397914
"Row566","istigi",0.009187176390599903
"Row567","itmejp",0.25822234652979387
"Row568","itscrutches",0.010417951586753231
"Row569","jaakkobob",0.009168727780103247
"Row570","jack7517",0.008513142436033447
"Row571","jaekeun",0.010476234474603361
"Row572","jaieazy",0.23196836134683482
"Row573","jamescjb",0.010476688231802766
"Row574","jayekaiser",0.09477330185418487
"Row575","jazzn",0.01683462441632175
"Row576","jcbioware",0.07923363058332179
"Row577","jedge",0.008512880375063097
"Row578","jefffey",0.040103084684242694
"Row579","jeffw356",0.009877953129383055
"Row580","jennywoww",0.00928658485201869
"Row581","jepretv",0.05217002500874827
"Row582","jeremydwayne",0.023076130494676703
"Row583","jerleminara",0.05213409471581773
"Row584","jewisaiah",0.009220312544406166
"Row585","jjag72",0.02787374594185116
"Row586","jkww512",0.022446597242401646
"Row587","jmorrrow",0.009838381922860462
"Row588","joe781130",0.009946991636127034
"Row589","joeker702",0.009822337967898026
"Row590","johnkao3",0.012551127064885113
"Row591","johnmorc",0.009167958586107694
"Row592","johnnyjs",0.03463910983842455
"Row593","johnnylchase",0.009841643126047017
"Row594","jon1221",0.009833198939224684
"Row595","jonnydx",0.023544429556817525
"Row596","jonvincible",0.009761146710428334
"Row597","jpm_",0.009289666009255555
"Row598","jtbudman",0.009246518641440995
"Row599","juan666_o0o",0.010283390568397463
"Row600","judap",0.009955727001805309
"Row601","jumpndive",0.010626096442254809
"Row602","junjunjunjunjunp",0.016081998448312082
"Row603","jusj4y",0.010474446154612009
"Row604","justinhit",0.009959699163216231
"Row605","jutin",0.010028254794875213
"Row606","kabocha13",0.008533088187665511
"Row607","kadeybaybe",0.012178974209329256
"Row608","kahikina9",0.009824521809317595
"Row609","kahra",0.008551199512505138
"Row610","kaidan77777",0.01560515808401464
"Row611","kaigeta_",0.009199172959464735
"Row612","kamari0",0.009248115265203291
"Row613","kamaria",0.010456366356737305
"Row614","kanacomet",0.027590064341840217
"Row615","kapacuk",0.009318585408286777
"Row616","karaface",0.04034531290801569
"Row617","karaliuslol",0.018974605779512984
"Row618","kassquatch",0.00881375062696315
"Row619","katatsuky",0.013748143512525133
"Row620","kathamausl",0.02406848016469902
"Row621","katustarcraft",0.06920895427164876
"Row622","kbchen",0.09652206465746628
"Row623","keits",0.011206652784650398
"Row624","kellymilkies",0.11452540915204165
"Row625","kenutty",0.03656623815775617
"Row626","kevin51202",0.024052114471989523
"Row627","kevinlater",0.04810026709114931
"Row628","kevinvkimo",0.00927659741725986
"Row629","kevinwsstot",0.011509029897576633
"Row630","killafoo",0.010470265308056538
"Row631","killerclaymore",0.031212006172799702
"Row632","killerhawk91",0.011155189351835246
"Row633","kingftw",0.009166852106455113
"Row634","kinkoman24",0.08922449651960941
"Row635","kjg0215",0.05646409290603675
"Row636","kladbe",0.008511628305982545
"Row637","kmu001",0.00851063829787234
"Row638","knucinos",0.009865578028005495
"Row639","kodomo1986",0.01438384519081891
"Row640","kolvacs",0.009845049918661546
"Row641","koma_syllvia",0.01049511985338393
"Row642","komatu0731",0.022408567937950156
"Row643","koopahtroopah",0.058111832455392934
"Row644","kotvshow",0.009167434464166997
"Row645","kraetor",0.008514278033571623
"Row646","kraug",0.008517946887156498
"Row647","krazykatlady",0.009270045893001153
"Row648","kreatohr",0.009175645707904578
"Row649","krystalzerg",0.009170957728323903
"Row650","ktgameone",0.012037405937340056
"Row651","ktsalz",0.019719857222297604
"Row652","kucingoyen",0.008511104184041848
"Row653","kueef",0.00925890972187351
"Row654","kuratchi",0.011135855075800661
"Row655","kuronekovamp",0.008525517537411004
"Row656","kuroxanos",0.00916702195382329
"Row657","kutnatsen",0.009212462844265818
"Row658","kyo100",0.011964708828071768
"Row659","kyurinas",0.009211198646215163
"Row660","l3ird",0.009312616241739954
"Row661","la_colere_de_l_azure",0.01009565057105581
"Row662","lagtvmaximusblack",0.26942197853181205
"Row663","lalond",0.019259182144450358
"Row664","laneshiftisback",0.01404168476728567
"Row665","lavasava1",0.009194514097769654
"Row666","lawner",0.009159060642085954
"Row667","le_temps",0.012459470220198578
"Row668","leafy_knight",0.01725126194268363
"Row669","lee_sda",0.009174510110366402
"Row670","leechz",0.011790862922103964
"Row671","leester100",0.1058556795810903
"Row672","lefty643",0.05848289069826375
"Row673","leftyben",0.02804034876333071
"Row674","legittrix",0.00917517982173507
"Row675","lennevalkyrie",0.009545996094777909
"Row676","leonkazarto",0.06369672968746186
"Row677","lerss",0.031173568697423784
"Row678","leta_jp",0.022005254610225202
"Row679","letsshowthis",0.009181061634625108
"Row680","leverageteep",0.061423472101843325
"Row681","libertinex",0.011722159250150953
"Row682","lichdog",0.009179314561489453
"Row683","light711",0.008701680745256249
"Row684","lightningattack",0.008512035956380865
"Row685","lightningbolt101",0.008557838390420628
"Row686","lilboicc",0.05263338515340933
"Row687","lincolnluxor",0.05537814250295306
"Row688","linex7788",0.01201027393777213
"Row689","linkfan1896",0.013435828921726003
"Row690","liquidtage",0.01181019474727249
"Row691","liquidtlo",0.7175177809496611
"Row692","livebythegun",0.009202725341507234
"Row693","livelyraccoon",0.009873277278772482
"Row694","livevvvcommunity",0.019893891699978242
